url,final_url,status,content_type,elapsed_ms,error,source_page_url,source_link_href,source_link_text,source_link_title
https://forseti.life/,https://forseti.life/,200,text/html,99,,,,,
https://forseti.life/core/misc/favicon.ico,https://forseti.life/core/misc/favicon.ico,200,image/vnd.microsoft.icon,4,,https://forseti.life/,/core/misc/favicon.ico,,
https://forseti.life/themes/custom/forseti/images/logos/favicon.ico,https://forseti.life/themes/custom/forseti/images/logos/favicon.ico,200,image/vnd.microsoft.icon,5,,https://forseti.life/,/themes/custom/forseti/images/logos/favicon.ico,,
https://forseti.life/themes/custom/forseti/images/logos/favicons/favicon-16x16.png,https://forseti.life/themes/custom/forseti/images/logos/favicons/favicon-16x16.png,200,image/png,5,,https://forseti.life/,/themes/custom/forseti/images/logos/favicons/favicon-16x16.png,,
https://forseti.life/themes/custom/forseti/images/logos/favicons/favicon-32x32.png,https://forseti.life/themes/custom/forseti/images/logos/favicons/favicon-32x32.png,200,image/png,5,,https://forseti.life/,/themes/custom/forseti/images/logos/favicons/favicon-32x32.png,,
https://forseti.life/themes/custom/forseti/images/logos/favicons/apple-touch-icon.png,https://forseti.life/themes/custom/forseti/images/logos/favicons/apple-touch-icon.png,200,image/png,5,,https://forseti.life/,/themes/custom/forseti/images/logos/favicons/apple-touch-icon.png,,
https://forseti.life/themes/custom/forseti/images/logos/favicons/android-chrome-192x192.png,https://forseti.life/themes/custom/forseti/images/logos/favicons/android-chrome-192x192.png,200,image/png,5,,https://forseti.life/,/themes/custom/forseti/images/logos/favicons/android-chrome-192x192.png,,
https://forseti.life/themes/custom/forseti/images/logos/favicons/android-chrome-512x512.png,https://forseti.life/themes/custom/forseti/images/logos/favicons/android-chrome-512x512.png,200,image/png,5,,https://forseti.life/,/themes/custom/forseti/images/logos/favicons/android-chrome-512x512.png,,
https://forseti.life/themes/custom/forseti/manifest.json,https://forseti.life/themes/custom/forseti/manifest.json,200,application/json,5,,https://forseti.life/,/themes/custom/forseti/manifest.json,,
https://forseti.life/sites/default/files/css/css_lDfvlrY2d28SXTEpz2ni3Rk91ZfhoJAa-b6hp0c1g3A.css?delta=0&language=en&theme=forseti&include=eJxNT1sOhDAIvBBrj2RQUZvUYmBq1tuvGqv7AQMzEx48LDG3UE0dW7ixgYkQ_0sX-mOIvWY6AvJF4RQGKyun5mU-t5MG2eTQz_xwo5oLYhhVIW-beTs3WZxmVLJ1HgV7e03OCI49CU2mZa3HkM9q6AvqFbUn3x2yhI5dqLhYNZz19YL_AG1IZL8,https://forseti.life/sites/default/files/css/css_lDfvlrY2d28SXTEpz2ni3Rk91ZfhoJAa-b6hp0c1g3A.css?delta=0&language=en&theme=forseti&include=eJxNT1sOhDAIvBBrj2RQUZvUYmBq1tuvGqv7AQMzEx48LDG3UE0dW7ixgYkQ_0sX-mOIvWY6AvJF4RQGKyun5mU-t5MG2eTQz_xwo5oLYhhVIW-beTs3WZxmVLJ1HgV7e03OCI49CU2mZa3HkM9q6AvqFbUn3x2yhI5dqLhYNZz19YL_AG1IZL8,200,text/css,5,,https://forseti.life/,/sites/default/files/css/css_lDfvlrY2d28SXTEpz2ni3Rk91ZfhoJAa-b6hp0c1g3A.css?delta=0&language=en&theme=forseti&include=eJxNT1sOhDAIvBBrj2RQUZvUYmBq1tuvGqv7AQMzEx48LDG3UE0dW7ixgYkQ_0sX-mOIvWY6AvJF4RQGKyun5mU-t5MG2eTQz_xwo5oLYhhVIW-beTs3WZxmVLJ1HgV7e03OCI49CU2mZa3HkM9q6AvqFbUn3x2yhI5dqLhYNZz19YL_AG1IZL8,,
